market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,delivery_time_minutes,order_hour,order_day_of_week,order_is_weekend,hour_sin,hour_cos,price_range,avg_item_price,items_per_distinct,busy_partner_ratio,available_partners,outstanding_per_partner
3,2015-01-26 01:52:50,2015-01-26 02:25:37,7eb532aef980c36170c0b4426f082b87,dessert,4,11,4125.0,3,375,375,45.0,44.0,47.0,32.78333333333333,1,0,0,0.25881904510252074,0.9659258262890683,0,375.0,3.6666666666666665,0.9565217391304348,1.0,1.0217391304347827
3,2015-01-25 21:41:50,2015-01-25 22:25:33,3047ee053d45323e65192012176a2a1c,burger,1,4,2376.0,3,459,879,3.0,3.0,4.0,43.71666666666667,21,6,1,-0.7071067811865477,0.7071067811865474,420,594.0,1.3333333333333333,0.75,0.0,1.0
4,2015-01-21 19:21:14,2015-01-21 20:10:01,3ef815416f775098fe977004015c6193,chinese,5,1,1295.0,1,1295,1295,66.0,64.0,132.0,48.78333333333333,19,2,0,-0.9659258262890684,0.2588190451025203,0,1295.0,1.0,0.9552238805970149,2.0,1.9701492537313432
6,2015-02-02 02:37:03,2015-02-02 03:38:28,0a3b6f64f0523984e51323fe53b8c504,unknown,1,3,2700.0,3,700,1300,37.0,34.0,41.0,61.416666666666664,2,0,0,0.49999999999999994,0.8660254037844387,600,900.0,1.0,0.8947368421052632,3.0,1.0789473684210527
2,2015-02-08 23:27:11,2015-02-08 23:58:06,f197002b9a0853eca5e046d9ca4663d5,other,3,3,2650.0,3,650,1050,67.0,54.0,55.0,30.916666666666668,23,6,1,-0.25881904510252157,0.9659258262890681,400,883.3333333333334,1.0,0.7941176470588235,13.0,0.8088235294117647
1,2015-01-29 20:06:40,2015-01-29 20:58:29,3b5e2c9be5002e87e0477099db5ff21b,american,1,2,2827.0,2,1269,1314,11.0,9.0,8.0,51.81666666666667,20,3,0,-0.8660254037844386,0.5000000000000001,45,1413.5,1.0,0.75,2.0,0.6666666666666666
2,2015-01-30 19:17:24,2015-01-30 19:56:39,db33fd3fae645e90637fd0d498958c41,other,3,5,4475.0,5,895,895,26.0,26.0,43.0,39.25,19,4,0,-0.9659258262890684,0.2588190451025203,0,895.0,1.0,0.9629629629629629,0.0,1.5925925925925926
4,2015-01-30 22:38:55,2015-01-30 23:07:00,892c91e0a653ba19df81a90f89d99bcd,chinese,1,2,1600.0,1,700,700,9.0,15.0,15.0,28.083333333333332,22,4,0,-0.5000000000000004,0.8660254037844384,0,800.0,2.0,1.5,0.0,1.5
2,2015-02-15 21:55:48,2015-02-15 22:41:11,b9cfe8b6042cf759dc4c0cccb27a6737,indian,1,4,2350.0,3,250,1050,71.0,67.0,89.0,45.38333333333333,21,6,1,-0.7071067811865477,0.7071067811865474,800,587.5,1.3333333333333333,0.9305555555555556,4.0,1.2361111111111112
4,2015-02-04 19:56:49,2015-02-04 21:14:56,0d0fd7c6e093f7b804fa0150b875b868,american,5,1,995.0,1,995,995,61.0,56.0,77.0,78.11666666666666,19,2,0,-0.9659258262890684,0.2588190451025203,0,995.0,1.0,0.9032258064516129,5.0,1.2419354838709677
2,2015-02-13 01:57:24,2015-02-13 02:51:19,b783acd4479bf1b8a981bb023b363043,american,1,1,3839.0,1,3000,3750,119.0,89.0,133.0,53.916666666666664,1,4,0,0.25881904510252074,0.9659258262890683,750,3839.0,1.0,0.7416666666666667,30.0,1.1083333333333334
1,2015-02-05 18:09:22,2015-02-05 18:34:16,c26820b8a4c1b3c2aa868d6d57e14a79,mexican,5,4,1925.0,4,100,900,2.0,2.0,3.0,24.9,18,3,0,-1.0,-1.8369701987210297e-16,800,481.25,1.0,0.6666666666666666,0.0,1.0
1,2015-01-25 01:03:08,2015-01-25 01:49:40,6be5336db2c119736cf48f475e051bfe,italian,5,3,4895.0,3,700,1800,17.0,19.0,27.0,46.53333333333333,1,6,1,0.25881904510252074,0.9659258262890683,1100,1631.6666666666667,1.0,1.0555555555555556,0.0,1.5
2,2015-01-22 19:35:14,2015-01-22 20:09:49,3ad7c2ebb96fcba7cda0cf54a2e802f5,other,5,1,850.0,1,850,850,37.0,35.0,50.0,34.583333333333336,19,3,0,-0.9659258262890684,0.2588190451025203,0,850.0,1.0,0.9210526315789473,2.0,1.3157894736842106
1,2015-02-14 23:09:08,2015-02-14 23:42:57,58e4d44e550d0f7ee0a23d6b02d9b0db,american,1,3,2950.0,3,600,1200,24.0,24.0,24.0,33.81666666666667,23,5,1,-0.25881904510252157,0.9659258262890681,600,983.3333333333334,1.0,0.96,0.0,0.96
1,2015-02-02 00:56:58,2015-02-02 02:17:31,a22d33b4a00c165507a61f3bed4b5149,japanese,6,1,1300.0,1,1100,1100,10.0,11.0,14.0,80.55,0,0,0,0.0,1.0,0,1300.0,1.0,1.0,0.0,1.2727272727272727
1,2015-02-07 21:30:12,2015-02-07 22:28:26,8722c8f495dcee23f39d5519735e1f71,other,5,1,1495.0,1,1495,1495,13.0,13.0,13.0,58.233333333333334,21,5,1,-0.7071067811865477,0.7071067811865474,0,1495.0,1.0,0.9285714285714286,0.0,0.9285714285714286
5,2015-02-13 04:07:51,2015-02-13 05:06:20,9cea886b9f44a3c2df1163730ab64994,pizza,5,1,2400.0,1,2000,2000,29.0,17.0,25.0,58.483333333333334,4,4,0,0.8660254037844386,0.5000000000000001,0,2400.0,1.0,0.5666666666666667,12.0,0.8333333333333334
4,2015-02-03 03:26:08,2015-02-03 04:11:18,5fd0b37cd7dbbb00f97ba6ce92bf5add,vietnamese,5,2,1270.0,2,395,875,77.0,78.0,143.0,45.166666666666664,3,1,0,0.7071067811865475,0.7071067811865476,480,635.0,1.0,1.0,0.0,1.8333333333333333
2,2015-02-14 02:57:54,2015-02-14 03:49:13,fe131d7f5a6b38b23cc967316c13dae2,vietnamese,1,4,2700.0,4,495,950,142.0,127.0,228.0,51.31666666666667,2,5,1,0.49999999999999994,0.8660254037844387,455,675.0,1.0,0.8881118881118881,15.0,1.5944055944055944
2,2015-02-06 01:40:12,2015-02-06 02:17:21,446ac7480f6cd015d176f8b3d28a03b5,pizza,3,2,1750.0,2,250,1500,135.0,85.0,93.0,37.15,1,4,0,0.25881904510252074,0.9659258262890683,1250,875.0,1.0,0.625,50.0,0.6838235294117647
4,2015-02-15 04:03:05,2015-02-15 04:52:12,d3d9446802a44259755d38e6d163e820,indian,5,1,1564.0,1,1466,1478,98.0,85.0,161.0,49.11666666666667,4,6,1,0.8660254037844386,0.5000000000000001,12,1564.0,1.0,0.8585858585858586,13.0,1.6262626262626263
3,2015-02-02 00:06:08,2015-02-02 00:50:54,7553e94d39fd4649ff75386a83ed3789,mediterranean,3,1,849.0,1,849,849,15.0,15.0,14.0,44.766666666666666,0,0,0,0.0,1.0,0,849.0,1.0,0.9375,0.0,0.875
1,2015-02-11 18:24:26,2015-02-11 18:49:12,bf5d232e6c54a84b97769a91adb1642f,fast,4,5,665.0,3,129,139,3.0,2.0,2.0,24.766666666666666,18,2,0,-1.0,-1.8369701987210297e-16,10,133.0,1.6666666666666667,0.5,1.0,0.5
4,2015-02-14 21:24:27,2015-02-14 22:09:43,07e1cd7dca89a1678042477183b7ac3f,burger,5,1,1700.0,1,1300,1300,46.0,43.0,51.0,45.266666666666666,21,5,1,-0.7071067811865477,0.7071067811865474,0,1700.0,1.0,0.9148936170212766,3.0,1.0851063829787233
4,2015-02-01 22:09:02,2015-02-01 22:44:18,eb9fc349601c69352c859c1faa287874,other,4,1,375.0,1,295,295,24.0,24.0,34.0,35.266666666666666,22,6,1,-0.5000000000000004,0.8660254037844384,0,375.0,1.0,0.96,0.0,1.36
2,2015-02-11 21:39:47,2015-02-11 22:20:38,d947bf06a885db0d477d707121934ff8,other,5,3,1950.0,3,300,1000,28.0,35.0,36.0,40.85,21,2,0,-0.7071067811865477,0.7071067811865474,700,650.0,1.0,1.206896551724138,0.0,1.2413793103448276
4,2015-02-11 03:39:43,2015-02-11 04:23:30,03afdbd66e7929b125f8597834fa83a4,other,3,8,6175.0,6,400,1115,88.0,88.0,137.0,43.78333333333333,3,2,0,0.7071067811865475,0.7071067811865476,715,771.875,1.3333333333333333,0.9887640449438202,0.0,1.5393258426966292
1,2015-02-18 03:48:57,2015-02-18 05:05:22,a22d33b4a00c165507a61f3bed4b5149,japanese,6,1,1450.0,1,1100,1100,23.0,23.0,32.0,76.41666666666667,3,2,0,0.7071067811865475,0.7071067811865476,0,1450.0,1.0,0.9583333333333334,0.0,1.3333333333333333
5,2015-02-03 21:29:09,2015-02-03 21:53:22,2ea1202aed1e0ce30d41be4919b0cc99,greek,1,1,945.0,1,945,945,12.0,8.0,8.0,24.216666666666665,21,1,0,-0.7071067811865477,0.7071067811865474,0,945.0,1.0,0.6153846153846154,4.0,0.6153846153846154
3,2015-01-28 02:05:27,2015-01-28 02:38:02,96f2b50b5d3613adf9c27049b2a888c7,mexican,3,2,1890.0,2,595,1295,36.0,36.0,37.0,32.583333333333336,2,2,0,0.49999999999999994,0.8660254037844387,700,945.0,1.0,0.972972972972973,0.0,1.0
5,2015-02-14 03:56:09,2015-02-14 04:52:11,abbcf60674d48894b8ea294e4f23b41e,pizza,3,3,4212.0,3,849,1529,63.0,60.0,93.0,56.03333333333333,3,5,1,0.7071067811865475,0.7071067811865476,680,1404.0,1.0,0.9375,3.0,1.453125
1,2015-02-13 03:58:26,2015-02-13 04:32:00,2175f8c5cd9604f6b1e576b252d4c86e,thai,1,4,4280.0,3,195,1395,14.0,14.0,16.0,33.56666666666667,3,4,0,0.7071067811865475,0.7071067811865476,1200,1070.0,1.3333333333333333,0.9333333333333333,0.0,1.0666666666666667
2,2015-01-22 19:02:15,2015-01-22 19:31:05,fb2fcd534b0ff3bbed73cc51df620323,other,2,1,1295.0,1,1095,1095,26.0,22.0,24.0,28.833333333333332,19,3,0,-0.9659258262890684,0.2588190451025203,0,1295.0,1.0,0.8148148148148148,4.0,0.8888888888888888
4,2015-02-16 02:17:01,2015-02-16 03:05:04,8fb5f8be2aa9d6c64a04e3ab9f63feee,other,2,4,4180.0,4,695,1495,81.0,75.0,135.0,48.05,2,0,0,0.49999999999999994,0.8660254037844387,800,1045.0,1.0,0.9146341463414634,6.0,1.646341463414634
2,2015-02-05 01:34:19,2015-02-05 02:20:00,f3f27a324736617f20abbf2ffd806f6d,other,1,3,5840.0,3,1595,2450,80.0,69.0,91.0,45.68333333333333,1,3,0,0.25881904510252074,0.9659258262890683,855,1946.6666666666667,1.0,0.8518518518518519,11.0,1.123456790123457
3,2015-01-25 05:10:14,2015-01-25 05:48:11,694bb32b1ebbc8b4d3fc29bee5d1455c,fast,4,3,1729.0,2,265,1199,9.0,13.0,13.0,37.95,5,6,1,0.9659258262890683,0.25881904510252074,934,576.3333333333334,1.5,1.3,0.0,1.3
4,2015-01-24 02:42:26,2015-01-24 03:57:41,3416a75f4cea9109507cacd8e2f2aefc,indian,3,2,2245.0,2,350,1895,126.0,121.0,193.0,75.25,2,5,1,0.49999999999999994,0.8660254037844387,1545,1122.5,1.0,0.952755905511811,5.0,1.5196850393700787
5,2015-02-02 03:30:52,2015-02-02 04:42:15,1df146af0948a68b1342ce39907668fe,indian,2,12,5425.0,7,250,1150,25.0,26.0,45.0,71.38333333333334,3,0,0,0.7071067811865475,0.7071067811865476,900,452.0833333333333,1.7142857142857142,1.0,0.0,1.7307692307692308
4,2015-02-12 02:53:00,2015-02-12 03:32:49,6e6b932765a4acb23ea40e12b4adbbac,dessert,4,2,1078.0,2,491,539,112.0,113.0,199.0,39.81666666666667,2,3,0,0.49999999999999994,0.8660254037844387,48,539.0,1.0,1.0,0.0,1.761061946902655
2,2015-02-05 03:14:39,2015-02-05 04:18:58,26337353b7962f533d78c762373b3318,vietnamese,1,3,1675.0,3,375,825,62.0,62.0,84.0,64.31666666666666,3,3,0,0.7071067811865475,0.7071067811865476,450,558.3333333333334,1.0,0.9841269841269841,0.0,1.3333333333333333
4,2015-01-28 20:53:08,2015-01-28 21:20:44,c20ad4d76fe97759aa27a0c99bff6710,vietnamese,5,1,1370.0,1,795,795,80.0,45.0,56.0,27.6,20,2,0,-0.8660254037844386,0.5000000000000001,0,1370.0,1.0,0.5555555555555556,35.0,0.691358024691358
5,2015-01-31 03:01:05,2015-01-31 03:54:19,612b7f0d62f21fab8f0cbff2986fa81f,other,5,3,4500.0,2,1300,1900,24.0,21.0,37.0,53.233333333333334,3,5,1,0.7071067811865475,0.7071067811865476,600,1500.0,1.5,0.84,3.0,1.48
2,2015-02-09 22:56:18,2015-02-09 23:18:14,757b505cfd34c64c85ca5b5690ee5293,american,3,1,869.0,1,869,869,28.0,23.0,23.0,21.933333333333334,22,0,0,-0.5000000000000004,0.8660254037844384,0,869.0,1.0,0.7931034482758621,5.0,0.7931034482758621
5,2015-01-28 20:27:34,2015-01-28 20:59:26,fe9fc289c3ff0af142b6d3bead98a923,dessert,5,5,2500.0,3,150,650,89.0,71.0,94.0,31.866666666666667,20,2,0,-0.8660254037844386,0.5000000000000001,500,500.0,1.6666666666666667,0.7888888888888889,18.0,1.0444444444444445
1,2015-01-23 20:44:11,2015-01-23 21:03:08,c75b6f114c23a4d7ea11331e7c00e73c,american,1,1,1482.0,1,1277,1247,31.0,33.0,37.0,18.95,20,4,0,-0.8660254037844386,0.5000000000000001,-30,1482.0,1.0,1.03125,0.0,1.15625
3,2015-02-15 23:47:29,2015-02-16 01:02:13,688f3fe72241429902623b790f15a774,other,1,2,3398.0,2,1499,1899,15.0,9.0,13.0,74.73333333333333,23,6,1,-0.25881904510252157,0.9659258262890681,400,1699.0,1.0,0.5625,6.0,0.8125
4,2015-02-05 02:18:20,2015-02-05 03:39:08,6e2eec9ca19c076736d19ac5426473af,pizza,3,4,6046.0,3,949,1199,99.0,98.0,176.0,80.8,2,3,0,0.49999999999999994,0.8660254037844387,250,1511.5,1.3333333333333333,0.98,1.0,1.76
5,2015-02-08 21:10:54,2015-02-08 21:53:15,d77e68596c15c53c2a33ad143739902d,american,1,3,1775.0,3,400,925,29.0,26.0,52.0,42.35,21,6,1,-0.7071067811865477,0.7071067811865474,525,591.6666666666666,1.0,0.8666666666666667,3.0,1.7333333333333334
3,2015-01-27 02:32:27,2015-01-27 03:09:32,d14c2267d848abeb81fd590f371d39bd,fast,4,15,1753.0,7,0,289,30.0,27.0,23.0,37.083333333333336,2,1,0,0.49999999999999994,0.8660254037844387,289,116.86666666666666,2.142857142857143,0.8709677419354839,3.0,0.7419354838709677
4,2015-02-10 03:48:20,2015-02-10 04:26:12,ed3d2c21991e3bef5e069713af9fa6ca,other,3,3,2475.0,3,500,975,71.0,71.0,114.0,37.86666666666667,3,1,0,0.7071067811865475,0.7071067811865476,475,825.0,1.0,0.9861111111111112,0.0,1.5833333333333333
2,2015-01-24 18:57:40,2015-01-24 19:40:16,991de292e76f74f3c285b3f6d57958d5,breakfast,2,4,3826.0,3,273,1488,44.0,46.0,26.0,42.6,18,5,1,-1.0,-1.8369701987210297e-16,1215,956.5,1.3333333333333333,1.0222222222222221,0.0,0.5777777777777777
2,2015-02-01 20:04:22,2015-02-01 20:46:14,db5f9f42a7157abe65bb145000b5871a,vietnamese,5,2,2845.0,2,904,1354,61.0,63.0,102.0,41.86666666666667,20,6,1,-0.8660254037844386,0.5000000000000001,450,1422.5,1.0,1.0161290322580645,0.0,1.6451612903225807
1,2015-01-28 22:24:59,2015-01-28 23:35:54,1e787f14be09e28449eae52436a55dfa,fast,4,6,5873.0,4,0,3750,2.0,2.0,4.0,70.91666666666667,22,2,0,-0.5000000000000004,0.8660254037844384,3750,978.8333333333334,1.5,0.6666666666666666,0.0,1.3333333333333333
1,2015-01-29 18:11:57,2015-01-29 18:47:36,9d28de8ff9bb6a3fa41fddfdc28f3bc1,breakfast,1,1,795.0,1,795,795,3.0,2.0,4.0,35.65,18,3,0,-1.0,-1.8369701987210297e-16,0,795.0,1.0,0.5,1.0,1.0
2,2015-02-11 01:43:05,2015-02-11 02:43:15,5cf21ce30208cfffaa832c6e44bb567d,chinese,1,6,7635.0,5,1050,1450,41.0,41.0,49.0,60.166666666666664,1,2,0,0.25881904510252074,0.9659258262890683,400,1272.5,1.2,0.9761904761904762,0.0,1.1666666666666667
5,2015-02-13 02:01:12,2015-02-13 03:04:12,273cfc835c96d80d6f1f254d6a8f0ffa,pizza,5,1,3365.0,1,1695,1695,24.0,23.0,34.0,63.0,2,4,0,0.49999999999999994,0.8660254037844387,0,3365.0,1.0,0.92,1.0,1.36
2,2015-01-29 00:00:11,2015-01-29 00:43:54,dc6e224a8d74ce03bf301152d6e33e97,burger,4,2,918.0,2,249,669,33.0,33.0,34.0,43.71666666666667,0,3,0,0.0,1.0,420,459.0,1.0,0.9705882352941176,0.0,1.0
4,2015-01-22 20:44:34,2015-01-22 21:30:01,5352696a9ca3397beb79f116f3a33991,mexican,3,1,899.0,1,699,699,56.0,61.0,95.0,45.45,20,3,0,-0.8660254037844386,0.5000000000000001,0,899.0,1.0,1.0701754385964912,0.0,1.6666666666666667
4,2015-01-27 20:30:46,2015-01-27 21:00:26,2a34abd6ebbd7fcf5a4421229c946c0a,mexican,3,4,3084.0,3,295,2199,59.0,56.0,65.0,29.666666666666668,20,1,0,-0.8660254037844386,0.5000000000000001,1904,771.0,1.3333333333333333,0.9333333333333333,3.0,1.0833333333333333
2,2015-02-06 00:49:15,2015-02-06 01:16:46,85d8ce590ad8981ca2c8286f79f59954,sandwich,5,3,1939.0,3,419,725,36.0,35.0,42.0,27.516666666666666,0,4,0,0.0,1.0,306,646.3333333333334,1.0,0.9459459459459459,1.0,1.135135135135135
4,2015-02-16 01:04:12,2015-02-16 02:08:37,3fe94a002317b5f9259f82690aeea4cd,other,5,5,4495.0,5,399,1599,66.0,63.0,89.0,64.41666666666667,1,0,0,0.25881904510252074,0.9659258262890683,1200,899.0,1.0,0.9402985074626866,3.0,1.328358208955224
1,2015-01-29 02:30:14,2015-01-29 03:20:13,0192adec1a16b0565dc3f70b5d235a40,other,2,6,3894.0,3,99,699,15.0,16.0,23.0,49.983333333333334,2,3,0,0.49999999999999994,0.8660254037844387,600,649.0,2.0,1.0,0.0,1.4375
2,2015-01-28 02:55:52,2015-01-28 03:46:46,20affd577bdf871ee8acfc834622791f,japanese,5,2,1284.0,2,325,899,97.0,87.0,120.0,50.9,2,2,0,0.49999999999999994,0.8660254037844387,574,642.0,1.0,0.8877551020408163,10.0,1.2244897959183674
6,2015-02-08 00:39:52,2015-02-08 01:24:24,a70dc40477bc2adceef4d2c90f47eb82,mexican,3,4,2875.0,3,250,725,37.0,34.0,41.0,44.53333333333333,0,6,1,0.0,1.0,475,718.75,1.3333333333333333,0.8947368421052632,3.0,1.0789473684210527
1,2015-01-25 05:06:24,2015-01-25 05:46:12,e1cd50f4a9880333cdad4a24ee9d550c,japanese,1,1,700.0,1,700,700,28.0,26.0,26.0,39.8,5,6,1,0.9659258262890683,0.25881904510252074,0,700.0,1.0,0.896551724137931,2.0,0.896551724137931
2,2015-02-07 03:03:17,2015-02-07 03:49:49,0d73a25092e5c1c9769a9f3255caa65a,dessert,1,8,7370.0,7,695,1495,142.0,130.0,223.0,46.53333333333333,3,5,1,0.7071067811865475,0.7071067811865476,800,921.25,1.1428571428571428,0.9090909090909091,12.0,1.5594405594405594
4,2015-02-13 02:33:25,2015-02-13 03:31:25,51ef186e18dc00c2d31982567235c559,mexican,3,4,1825.0,3,325,700,72.0,64.0,108.0,58.0,2,4,0,0.49999999999999994,0.8660254037844387,375,456.25,1.3333333333333333,0.8767123287671232,8.0,1.4794520547945205
4,2015-02-03 03:51:30,2015-02-03 04:52:48,63538fe6ef330c13a05a3ed7e599d5f7,chinese,1,5,4275.0,4,695,995,66.0,63.0,111.0,61.3,3,1,0,0.7071067811865475,0.7071067811865476,300,855.0,1.25,0.9402985074626866,3.0,1.6567164179104477
2,2015-02-17 20:08:09,2015-02-17 20:47:31,816b112c6105b3ebd537828a39af4818,mexican,1,1,1295.0,1,1295,1295,44.0,30.0,49.0,39.36666666666667,20,1,0,-0.8660254037844386,0.5000000000000001,0,1295.0,1.0,0.6666666666666666,14.0,1.0888888888888888
6,2015-02-15 03:07:34,2015-02-15 03:51:01,ff42b03a06a1bed4e936f0e04958e168,other,5,5,2700.0,5,325,850,37.0,34.0,41.0,43.45,3,6,1,0.7071067811865475,0.7071067811865476,525,540.0,1.0,0.8947368421052632,3.0,1.0789473684210527
6,2015-02-15 06:18:42,2015-02-15 06:43:09,9ed017d7372360c256add7a8fe35a0a6,dessert,5,2,1345.0,2,550,795,37.0,34.0,41.0,24.45,6,6,1,1.0,6.123233995736766e-17,245,672.5,1.0,0.8947368421052632,3.0,1.0789473684210527
3,2015-02-10 01:37:57,2015-02-10 02:32:10,caa89215e67b35d504b99a0b22f1c56d,american,1,4,2296.0,2,549,599,25.0,25.0,28.0,54.21666666666667,1,1,0,0.25881904510252074,0.9659258262890683,50,574.0,2.0,0.9615384615384616,0.0,1.0769230769230769
1,2015-02-10 16:43:48,2015-02-10 17:47:07,acfe22eeddf82266e32f8f17912d59fe,other,4,3,1065.0,3,245,345,3.0,3.0,2.0,63.31666666666667,16,1,0,-0.8660254037844384,-0.5000000000000004,100,355.0,1.0,0.75,0.0,0.5
4,2015-01-26 01:51:13,2015-01-26 02:24:57,f7177163c833dff4b38fc8d2872f1ec6,dessert,5,5,5435.0,5,395,1295,70.0,113.0,49.0,33.733333333333334,1,0,0,0.25881904510252074,0.9659258262890683,900,1087.0,1.0,1.591549295774648,0.0,0.6901408450704225
5,2015-01-24 17:27:36,2015-01-24 17:59:20,31f16d3ab7ac2c7e89fc56fe45eae7e1,american,1,3,1787.0,3,239,1099,7.0,8.0,4.0,31.733333333333334,17,5,1,-0.9659258262890683,-0.25881904510252063,860,595.6666666666666,1.0,1.0,0.0,0.5
1,2015-02-13 21:36:36,2015-02-13 22:12:43,96b8294326cb6595573cf2689f3f6dda,other,3,1,1150.0,1,1150,1150,10.0,10.0,21.0,36.11666666666667,21,4,0,-0.7071067811865477,0.7071067811865474,0,1150.0,1.0,0.9090909090909091,0.0,1.9090909090909092
1,2015-02-04 18:29:08,2015-02-04 19:08:01,82de976eb77f1ad870248833660fdff8,other,3,6,3749.0,6,200,1099,5.0,4.0,4.0,38.88333333333333,18,2,0,-1.0,-1.8369701987210297e-16,899,624.8333333333334,1.0,0.6666666666666666,1.0,0.6666666666666666
3,2015-01-23 01:49:54,2015-01-23 03:05:20,37b47bc2fe01ddcb1c4673a4419c7e13,other,2,1,2876.0,1,2825,2957,37.0,34.0,41.0,75.43333333333334,1,4,0,0.25881904510252074,0.9659258262890683,132,2876.0,1.0,0.8947368421052632,3.0,1.0789473684210527
2,2015-02-18 03:32:37,2015-02-18 04:12:34,9854d7afce413aa13cd0a1d39d0bcec5,american,1,2,1988.0,2,889,1099,99.0,65.0,107.0,39.95,3,2,0,0.7071067811865475,0.7071067811865476,210,994.0,1.0,0.65,34.0,1.07
4,2015-01-31 02:02:06,2015-01-31 03:01:15,e72f549e59cd75ee9cf71230947471d8,other,2,4,6580.0,2,1195,1795,83.0,63.0,130.0,59.15,2,5,1,0.49999999999999994,0.8660254037844387,600,1645.0,2.0,0.75,20.0,1.5476190476190477
6,2015-02-12 01:40:40,2015-02-12 01:58:07,33805671920f0d02e6d18f630985aace,vietnamese,1,2,2000.0,1,900,900,37.0,34.0,41.0,17.45,1,3,0,0.25881904510252074,0.9659258262890683,0,1000.0,2.0,0.8947368421052632,3.0,1.0789473684210527
4,2015-02-07 20:40:21,2015-02-07 21:22:58,3f088ebeda03513be71d34d214291986,mexican,2,2,1800.0,2,700,1100,50.0,49.0,58.0,42.61666666666667,20,5,1,-0.8660254037844386,0.5000000000000001,400,900.0,1.0,0.9607843137254902,1.0,1.1372549019607843
6,2015-02-02 03:03:48,2015-02-02 04:12:53,b8af7d0fbf094517781e0382102d7b27,sandwich,3,3,2360.0,3,300,1030,37.0,34.0,41.0,69.08333333333333,3,0,0,0.7071067811865475,0.7071067811865476,730,786.6666666666666,1.0,0.8947368421052632,3.0,1.0789473684210527
5,2015-01-26 04:42:08,2015-01-26 05:22:45,e50372d3fee4eadec9c42aa6528097cc,thai,5,6,1474.0,5,159,299,37.0,34.0,41.0,40.61666666666667,4,0,0,0.8660254037844386,0.5000000000000001,140,245.66666666666666,1.2,0.8947368421052632,3.0,1.0789473684210527
1,2015-02-16 21:50:46,2015-02-16 22:21:43,e904831f48e729f9ad8355a894334700,other,1,2,1800.0,2,550,650,5.0,5.0,5.0,30.95,21,0,0,-0.7071067811865477,0.7071067811865474,100,900.0,1.0,0.8333333333333334,0.0,0.8333333333333334
5,2015-02-14 20:03:49,2015-02-14 20:29:23,0e64a7b00c83e3d22ce6b3acf2c582b6,indian,1,2,798.0,2,199,599,20.0,16.0,16.0,25.566666666666666,20,5,1,-0.8660254037844386,0.5000000000000001,400,399.0,1.0,0.7619047619047619,4.0,0.7619047619047619
2,2015-02-05 22:51:34,2015-02-05 23:35:15,55a988dfb00a914717b3000a3374694c,unknown,1,2,1095.0,2,425,687,15.0,12.0,16.0,43.68333333333333,22,3,0,-0.5000000000000004,0.8660254037844384,262,547.5,1.0,0.75,3.0,1.0
5,2015-02-08 02:20:58,2015-02-08 03:20:00,15b33319db65d343906d085ba0500783,dessert,2,4,3250.0,4,350,1200,15.0,15.0,22.0,59.03333333333333,2,6,1,0.49999999999999994,0.8660254037844387,850,812.5,1.0,0.9375,0.0,1.375
6,2015-02-11 21:42:51,2015-02-11 22:38:06,f3d205b3f8c2bb28c46e204c6f1b499d,other,4,6,3104.0,5,449,489,37.0,34.0,41.0,55.25,21,2,0,-0.7071067811865477,0.7071067811865474,40,517.3333333333334,1.2,0.8947368421052632,3.0,1.0789473684210527
2,2015-02-02 16:31:05,2015-02-02 17:25:20,14491b756b3a51daac41c24863285549,american,1,2,1850.0,2,900,950,2.0,2.0,1.0,54.25,16,0,0,-0.8660254037844384,-0.5000000000000004,50,925.0,1.0,0.6666666666666666,0.0,0.3333333333333333
6,2015-02-07 18:54:54,2015-02-07 19:27:45,48b02d6fbfb23c6011d5e88834a5ef45,fast,4,4,1035.0,3,0,831,37.0,34.0,41.0,32.85,18,5,1,-1.0,-1.8369701987210297e-16,831,258.75,1.3333333333333333,0.8947368421052632,3.0,1.0789473684210527
2,2015-02-13 00:45:11,2015-02-13 01:29:40,7a614fd06c325499f1680b9896beedeb,pizza,1,3,2405.0,3,520,875,37.0,30.0,33.0,44.483333333333334,0,4,0,0.0,1.0,355,801.6666666666666,1.0,0.7894736842105263,7.0,0.868421052631579
4,2015-01-27 22:54:59,2015-01-27 23:33:23,7d2b92b6726c241134dae6cd3fb8c182,other,5,8,3320.0,7,350,425,28.0,15.0,17.0,38.4,22,1,0,-0.5000000000000004,0.8660254037844384,75,415.0,1.1428571428571428,0.5172413793103449,13.0,0.5862068965517241
2,2015-01-25 02:49:33,2015-01-25 03:42:30,3765802a807628e3ece9dbd30ca00a21,american,3,1,1299.0,1,1299,1299,106.0,129.0,156.0,52.95,2,6,1,0.49999999999999994,0.8660254037844387,0,1299.0,1.0,1.205607476635514,0.0,1.4579439252336448
2,2015-02-14 19:59:40,2015-02-14 20:51:59,d064f3519426dcd30114b900431fc044,fast,4,4,1199.0,2,0,1199,37.0,32.0,39.0,52.31666666666667,19,5,1,-0.9659258262890684,0.2588190451025203,1199,299.75,2.0,0.8421052631578947,5.0,1.0263157894736843
2,2015-02-13 00:59:10,2015-02-13 01:47:21,0bb0846327772451045bd30dd347821b,other,3,2,3920.0,2,1525,2195,24.0,21.0,21.0,48.18333333333333,0,4,0,0.0,1.0,670,1960.0,1.0,0.84,3.0,0.84
